node_name,timestamp,trigger_reason,confidence,entry_price,node_type,tags,workflow_matches,validation_status,meta_total_workflow_steps,meta_matched_conditions,meta_data_row_index,meta_volume,meta_time_of_day
Gamma Pin / Dealer Magnet Edge,2024-08-02 15:00:00,4/4 conditions met: Gamma/OI detected (331); Gamma/OI detected (331); Gamma/OI detected (331),High (with data),1.08901,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (331)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (331)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (331)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (331)'}]",11,10249,15.0
Block Order Footprint Detection,2024-08-02 16:00:00,"4/4 conditions met: Large print/block detected (size: 9278, vol: 10075); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (145)",High,1.09044,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 9278, vol: 10075)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (145)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 3167362)'}]",12,10075,16.0
Dark Pool Signature / Block Print Node,2024-08-02 16:00:00,"3/4 conditions met: Large print/block detected (size: 9278, vol: 10075); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 9278, vol: 10075)",High,1.09044,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 9278, vol: 10075)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 9278, vol: 10075)'}]",12,10075,16.0
Gamma Pin / Dealer Magnet Edge,2024-08-02 16:00:00,4/4 conditions met: Gamma/OI detected (145); Gamma/OI detected (145); Gamma/OI detected (145),High (with data),1.09044,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (145)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (145)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (145)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (145)'}]",12,10075,16.0
Block Order Footprint Detection,2024-08-02 17:00:00,"4/4 conditions met: Large print/block detected (size: 12126, vol: 10720); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (278)",High,1.09213,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 12126, vol: 10720)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 4)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (278)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 3366559)'}]",13,10720,17.0
Dark Pool Signature / Block Print Node,2024-08-02 17:00:00,"3/4 conditions met: Large print/block detected (size: 12126, vol: 10720); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 12126, vol: 10720)",High,1.09213,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 12126, vol: 10720)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 4)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 12126, vol: 10720)'}]",13,10720,17.0
Gamma Pin / Dealer Magnet Edge,2024-08-02 17:00:00,4/4 conditions met: Gamma/OI detected (278); Gamma/OI detected (278); Gamma/OI detected (278),High (with data),1.09213,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (278)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (278)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (278)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (278)'}]",13,10720,17.0
Block Order Footprint Detection,2024-08-02 18:00:00,"3/4 conditions met: Large print/block detected (size: 21, vol: 7886); Gamma/OI detected (149); Liquidity conditions met (proxy: 2477973)",High,1.09122,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 21, vol: 7886)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (149)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 2477973)'}]",14,7886,18.0
Gamma Pin / Dealer Magnet Edge,2024-08-02 18:00:00,4/4 conditions met: Gamma/OI detected (149); Gamma/OI detected (149); Gamma/OI detected (149),High (with data),1.09122,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (149)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (149)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (149)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (149)'}]",14,7886,18.0
Block Order Footprint Detection,2024-08-02 19:00:00,"4/4 conditions met: Large print/block detected (size: 409, vol: 6426); Volume/footprint activity (spike: False, clusters: 2); Gamma/OI detected (177)",High,1.09109,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 409, vol: 6426)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (177)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 2019370)'}]",15,6426,19.0
Dark Pool Signature / Block Print Node,2024-08-02 19:00:00,"3/4 conditions met: Large print/block detected (size: 409, vol: 6426); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 409, vol: 6426)",High,1.09109,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 409, vol: 6426)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 409, vol: 6426)'}]",15,6426,19.0
Gamma Pin / Dealer Magnet Edge,2024-08-02 19:00:00,4/4 conditions met: Gamma/OI detected (177); Gamma/OI detected (177); Gamma/OI detected (177),High (with data),1.09109,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (177)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (177)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (177)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (177)'}]",15,6426,19.0
Block Order Footprint Detection,2024-08-02 20:00:00,"4/4 conditions met: Large print/block detected (size: 894, vol: 4412); Volume/footprint activity (spike: False, clusters: 3); Gamma/OI detected (157)",High,1.09101,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 894, vol: 4412)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (157)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1386541)'}]",16,4412,20.0
Dark Pool Signature / Block Print Node,2024-08-02 20:00:00,"3/4 conditions met: Large print/block detected (size: 894, vol: 4412); Volume/footprint activity (spike: False, clusters: 3); Large print/block detected (size: 894, vol: 4412)",High,1.09101,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 894, vol: 4412)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 894, vol: 4412)'}]",16,4412,20.0
Gamma Pin / Dealer Magnet Edge,2024-08-02 20:00:00,4/4 conditions met: Gamma/OI detected (157); Gamma/OI detected (157); Gamma/OI detected (157),High (with data),1.09101,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (157)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (157)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (157)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (157)'}]",16,4412,20.0
Block Order Footprint Detection,2024-08-02 21:00:00,"4/4 conditions met: Large print/block detected (size: 514, vol: 3491); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (159)",High,1.09119,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 514, vol: 3491)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (159)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1096978)'}]",17,3491,21.0
Dark Pool Signature / Block Print Node,2024-08-02 21:00:00,"3/4 conditions met: Large print/block detected (size: 514, vol: 3491); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 514, vol: 3491)",High,1.09119,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 514, vol: 3491)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 514, vol: 3491)'}]",17,3491,21.0
Gamma Pin / Dealer Magnet Edge,2024-08-02 21:00:00,4/4 conditions met: Gamma/OI detected (159); Gamma/OI detected (159); Gamma/OI detected (159),High (with data),1.09119,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (159)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (159)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (159)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (159)'}]",17,3491,21.0
Block Order Footprint Detection,2024-08-02 22:00:00,"3/4 conditions met: Large print/block detected (size: 1150, vol: 3779); Gamma/OI detected (207); Liquidity conditions met (proxy: 1187491)",High,1.09117,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1150, vol: 3779)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (207)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1187491)'}]",18,3779,22.0
Gamma Pin / Dealer Magnet Edge,2024-08-02 22:00:00,4/4 conditions met: Gamma/OI detected (207); Gamma/OI detected (207); Gamma/OI detected (207),High (with data),1.09117,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (207)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (207)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (207)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (207)'}]",18,3779,22.0
